MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5081249,ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-].Clc1cc(c(c(c1c1ccncc1)Cl)Cl)c1ccnc(c1Cl)Cl.Clc1cc(ccc1c1c(Cl)cc(cc1Cl)c1ccc(c(c1)Cl)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat3;5081249,0.332463,1.33781,2.01675,3.74771,5.17799,[Cu][Cu],"['ClO[C]1N(C2=[C]C(=C(C=C2)C(=O)[O-])Cl)C(=O)c2c3c1ccc1c3c(cc2)c2c3c1=[C]C=C1c3c(cc2Cl)C(=O)N(C1=O)c1ccc(c(c1)Cl)C(=O)[O-]', 'Clc1cc(c(c(c1c1ccncc1)Cl)Cl)c1ccnc(c1Cl)Cl', 'Clc1cc(ccc1c1c(Cl)cc(cc1Cl)c1ccc(c(c1)Cl)C(=O)[O-])C(=O)[O-]']",3
hMOF-27447,BrC1=NC=CC(=[C]1)C1=C(Br)C(=NC(=[C]1)Br)Br.[Cu][Cu].[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C=C(C=C1Br)C(=O)[O-].[O-]C(=O)C1=[C]C=C(C=C1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-] MOFid-v1.pcu.cat1,0.404806,1.53323,2.10975,3.07557,3.91718,[Cu][Cu],"['BrC1=NC=CC(=[C]1)C1=C(Br)C(=NC(=[C]1)Br)Br', '[O-]C(=O)C1=C[C]=C(C=C1)C1=[C]C=C(C=C1Br)C(=O)[O-]', '[O-]C(=O)C1=[C]C=C(C=C1)c1c(Br)cc(c(c1Br)Br)C(=O)[O-]']",3
hMOF-5060532,CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])ccc(c2)[O].CCOc1cnc2c(n1)cc(c(c2)OCC)OCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5060532,0.375427,1.45097,2.17268,3.88143,5.65648,[Cu][Cu],"['CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])ccc(c2)[O]', 'CCOc1cnc2c(n1)cc(c(c2)OCC)OCC', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-5077319,Fc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])F.Fc1ncc2c(c1)c(F)c(c1c2cc(F)c2c1cnc(c2F)F)F.[Cu][Cu].[O-]C(=O)c1cc(F)c2c(c1)c1ccc3c(c1cc2)cc(c(c3)F)C(=O)[O-] MOFid-v1.pcu.cat1;5077319,0.355387,1.43483,2.54478,5.84572,8.99055,[Cu][Cu],"['Fc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])F', 'Fc1ncc2c(c1)c(F)c(c1c2cc(F)c2c1cnc(c2F)F)F', '[O-]C(=O)c1cc(F)c2c(c1)c1ccc3c(c1cc2)cc(c(c3)F)C(=O)[O-]']",3
hMOF-5070354,Fc1cc(F)c(c2c1nc1c(n2)c(F)cc(c1F)F)F.Fc1cc(F)c2c(c1)c(C(=O)[O-])c1=C[C]=CC=c1c2C(=O)[O-].[Cu][Cu].[O-]C(=O)C12C3C4C2(C2([C]1C3(C42C(=O)[O-])F)F)F MOFid-v1.pcu.cat0;5070354,0.846484,2.14191,2.79685,3.41969,3.85252,[Cu][Cu],"['Fc1cc(F)c(c2c1nc1c(n2)c(F)cc(c1F)F)F', 'Fc1cc(F)c2c(c1)c(C(=O)[O-])c1=C[C]=CC=c1c2C(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2([C]1C3(C42C(=O)[O-])F)F)F']",3
hMOF-5077030,Cc1c(ccc(c1C)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-].Cc1ncc2c(c1)c(C)nc(c2C)C.[Cu][Cu].[O-]C(=O)c1cc(C)c2c(c1C)ccc(c2C)C(=O)[O-] MOFid-v1.pcu.cat1;5077030,0.357485,1.31929,2.03113,3.66787,4.84266,[Cu][Cu],"['Cc1c(ccc(c1C)C(=O)[O-])c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', 'Cc1ncc2c(c1)c(C)nc(c2C)C', '[O-]C(=O)c1cc(C)c2c(c1C)ccc(c2C)C(=O)[O-]']",3
hMOF-5067106,CCC1C(CC)C2(CCC1(CC2CC)C(=O)[O-])C(=O)[O-].CCc1cc2cc(cc3c2c2c1c(CC)c(cc2c(c3CC)CC)C(=O)[O-])C(=O)[O-].CCc1cc2cncc3c2c2c1cncc2c(c3CC)CC.[Cu][Cu] MOFid-v1.pcu.cat0;5067106,0.207974,1.0816,2.05044,6.47388,11.0373,[Cu][Cu],"['CCC1C(CC)C2(CCC1(CC2CC)C(=O)[O-])C(=O)[O-]', 'CCc1cc2cc(cc3c2c2c1c(CC)c(cc2c(c3CC)CC)C(=O)[O-])C(=O)[O-]', 'CCc1cc2cncc3c2c2c1cncc2c(c3CC)CC']",3
hMOF-27337,CCOc1c(ccc(c1OCC)C(=O)[O-])C(=O)[O-].CCOc1cc(C(=O)[O-])c(cc1C(=O)[O-])OCC.CCOc1cnccn1.[Cu][Cu] MOFid-v1.pcu.cat0,0.387079,1.5589,2.82799,4.63503,5.58684,[Cu][Cu],"['CCOc1c(ccc(c1OCC)C(=O)[O-])C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c(cc1C(=O)[O-])OCC', 'CCOc1cnccn1']",3
hMOF-5070259,CCC12C3(C(=O)[O-])C4(C2(C2(C1(C3(C42CC)CC)CC)C(=O)[O-])CC)CC.CCc1c(ccc2c1ccc(c2CC)C(=O)[O-])C(=O)[O-].CCc1nccc2c1cc([CH2])nc2[CH2].[Cu][Cu] MOFid-v1.pcu.cat0;5070259,0.337066,1.42132,2.76624,6.2298,8.76282,[Cu][Cu],"['CCC12C3(C(=O)[O-])C4(C2(C2(C1(C3(C42CC)CC)CC)C(=O)[O-])CC)CC', 'CCc1c(ccc2c1ccc(c2CC)C(=O)[O-])C(=O)[O-]', 'CCc1nccc2c1cc([CH2])nc2[CH2]']",3
hMOF-27963,CCCc1cc(ccc1C(=O)[O-])C(=O)[O-].CCCc1ncc(nc1)CCC.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-] MOFid-v1.pcu.cat0,0.344715,1.52487,2.55655,4.60516,5.67765,[Cu][Cu],"['CCCc1cc(ccc1C(=O)[O-])C(=O)[O-]', 'CCCc1ncc(nc1)CCC', '[O-]C(=O)C#CC(=O)[O-]']",3
hMOF-5068284,N=CC=N.[Cu][Cu].[O-]C(=O)C#CC12CCC(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-].[O-]C(=O)[C]=CC=[C]C(=O)[O-] MOFid-v1.pcu.cat1;5068284,1.11072,2.45952,2.88025,3.86868,4.30311,[Cu][Cu],"['N=CC=N', '[O-]C(=O)C#CC12CCC(C(C1F)(F)F)(C(C2(F)F)F)C#CC(=O)[O-]', '[O-]C(=O)[C]=CC=[C]C(=O)[O-]']",3
hMOF-5066989,ClC1CN2C(C(N1C(C2(Cl)Cl)(Cl)Cl)(Cl)Cl)Cl.[Cu][Cu].[O-]C(=O)C12CCC(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(Cl)cc(c2Cl)Cl)C(=O)[O-] MOFid-v1.pcu.cat0;5066989,1.14371,1.99384,2.31428,3.02741,3.30589,[Cu][Cu],"['ClC1CN2C(C(N1C(C2(Cl)Cl)(Cl)Cl)(Cl)Cl)Cl', '[O-]C(=O)C12CCC(C(C1Cl)Cl)(C(C2Cl)(Cl)Cl)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1c(Cl)cc(c2Cl)Cl)C(=O)[O-]']",3
hMOF-5075730,CCc1ncc(c(c1)c1nnc(nn1)c1ccnc(c1CC)CC)CC.[Cu][Cu].[O][C]c1cc(CC)c(cc1CC)C(=O)[O-].[O] MOFid-v1.pcu.cat1;5075730,0.434944,1.41535,2.20452,4.41221,6.64908,[Cu][Cu],"['CCc1ncc(c(c1)c1nnc(nn1)c1ccnc(c1CC)CC)CC', '[O][C]c1cc(CC)c(cc1CC)C(=O)[O-]', '[O]']",3
hMOF-5065444,N=NC1=[N]=C(N=N)c2c3c1ccc1c3c3c(c2)N([NH])N[N]C3=[N]=C1N=N.N=Nc1c(C(=O)[O-])c(N=N)c2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC=CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5065444,0.269202,1.32824,2.38261,4.98903,6.53558,[Cu][Cu],"['N=NC1=[N]=C(N=N)c2c3c1ccc1c3c3c(c2)N([NH])N[N]C3=[N]=C1N=N', 'N=Nc1c(C(=O)[O-])c(N=N)c2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-]', '[O-]C(=O)C#CC=CC#CC(=O)[O-]']",3
hMOF-35719,Cc1cc(C(=O)[O-])c(c(c1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C)C.Cc1cc(ccc1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-].Cc1cnc2c(c1)c1c(C)ncc(c1c(c2)C)C.[Cu][Cu] MOFid-v1.pcu.cat1,0.35788,1.39858,2.58291,4.71317,6.39272,[Cu][Cu],"['Cc1cc(C(=O)[O-])c(c(c1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C)C', 'Cc1cc(ccc1C#Cc1cc(C)c(c(c1C)C)C(=O)[O-])C(=O)[O-]', 'Cc1cnc2c(c1)c1c(C)ncc(c1c(c2)C)C']",3
hMOF-5060533,CCOc1c(C(=O)[O-])c2ccccc2c(c1OCC)C(=O)[O-].CCOc1ccc2c(c1)nc(c(n2)OCC)OCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5060533,0.347036,1.38059,2.11076,3.2304,4.33146,[Cu][Cu],"['CCOc1c(C(=O)[O-])c2ccccc2c(c1OCC)C(=O)[O-]', 'CCOc1ccc2c(c1)nc(c(n2)OCC)OCC', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-27451,Cc1c(cc(c(c1C)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-].Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-].Cc1nccc(c1)c1ccncc1C.[Cu][Cu] MOFid-v1.pcu.cat1,0.613201,2.6457,4.4191,7.9975,9.57068,[Cu][Cu],"['Cc1c(cc(c(c1C)C(=O)[O-])C)c1ccc(cc1)C(=O)[O-]', 'Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', 'Cc1nccc(c1)c1ccncc1C']",3
hMOF-5066404,CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].Cc1cnc2c(n1)CC2.[Cu][Cu].[O-]C(=O)C12C(C)C(C)C(C(C1(C)C)(C)C)(C(C2(C)C)(C)C)C(=O)[O-] MOFid-v1.pcu.cat0;5066404,0.693479,2.0844,2.85753,3.58591,4.55291,[Cu][Cu],"['CC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Cc1cnc2c(n1)CC2', '[O-]C(=O)C12C(C)C(C)C(C(C1(C)C)(C)C)(C(C2(C)C)(C)C)C(=O)[O-]']",3
hMOF-5074878,Oc1nccc(c1)[C]=C(c1cc(O)ncc1O)O.[Cu][Cu].[O-]C(=O)c1cc2c(O)cc3c4c2c(c1)c(O)cc4c(c(c3O)C(=O)[O-])O.[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)c(c4c(c(c3O)C(=O)[O-])O)O MOFid-v1.pcu.cat1;5074878,0.347191,1.44587,2.39717,5.1622,7.24292,[Cu][Cu],"['Oc1nccc(c1)[C]=C(c1cc(O)ncc1O)O', '[O-]C(=O)c1cc2c(O)cc3c4c2c(c1)c(O)cc4c(c(c3O)C(=O)[O-])O', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)c(c4c(c(c3O)C(=O)[O-])O)O']",3
hMOF-5079681,COc1cc(ccc1N1C(=O)c2c(OC)cc3c4c2c(C1=O)c([O])c(c4C(=O)N(C3=O)c1cc(OC)c(cc1OC)C(=O)[O-])OC)C(=O)[O-].COc1cc2c(cc(c(c2cc1[O])C(=O)[O-])OC)C(=O)[O-].[Cu][Cu].[O]c1ccc2c(c1[O])nccn2 MOFid-v1.pcu.cat0;5079681,0.343874,1.48116,2.21427,5.36043,9.56425,[Cu][Cu],"['COc1cc(ccc1N1C(=O)c2c(OC)cc3c4c2c(C1=O)c([O])c(c4C(=O)N(C3=O)c1cc(OC)c(cc1OC)C(=O)[O-])OC)C(=O)[O-]', 'COc1cc2c(cc(c(c2cc1[O])C(=O)[O-])OC)C(=O)[O-]', '[O]c1ccc2c(c1[O])nccn2']",3
hMOF-5074695,[Cu][Cu].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1 MOFid-v1.pcu.cat1;5074695,0.365714,1.5507,2.5763,5.90469,8.34859,[Cu][Cu],"['[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)C=Cc1ccncc1']",3
hMOF-5060554,Fc1cc(F)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(c(c1)F)F.Fc1cc2nc3c(nc2c(c1F)F)c(F)c(c(c3F)F)F.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5060554,0.429353,1.78902,2.63703,4.62624,5.68974,[Cu][Cu],"['Fc1cc(F)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])c(F)c(c(c1)F)F', 'Fc1cc2nc3c(nc2c(c1F)F)c(F)c(c(c3F)F)F', '[O-]C(=O)C#CC#CC(=O)[O-]']",3
hMOF-5070429,Fc1nc(F)c2c3c1ccc1c3c(c(c2F)F)c(nc1)F.[Cu][Cu].[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F.[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F MOFid-v1.pcu.cat1;5070429,1.2542,2.50625,3.1379,4.32811,4.81314,[Cu][Cu],"['Fc1nc(F)c2c3c1ccc1c3c(c(c2F)F)c(nc1)F', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1)c(F)c(c4c(c(c3F)C(=O)[O-])F)F', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)c(F)c(c4c(c(c3F)C(=O)[O-])F)F']",3
hMOF-5071131,CCCC12C3C4(C2(C2C1(C3(C42CCC)CCC)C#CC(=O)[O-])CCC)C#CC(=O)[O-].CCCc1c(cc(c(c1CCC)C(=O)[O-])CCC)C(=O)[O-].CCCc1cnccn1.[Cu][Cu] MOFid-v1.pcu.cat0;5071131,0.314708,1.37748,2.05049,4.04206,5.69857,[Cu][Cu],"['CCCC12C3C4(C2(C2C1(C3(C42CCC)CCC)C#CC(=O)[O-])CCC)C#CC(=O)[O-]', 'CCCc1c(cc(c(c1CCC)C(=O)[O-])CCC)C(=O)[O-]', 'CCCc1cnccn1']",3
hMOF-5075416,CCC1C(CC)C2(C#N)CC(C1(C#N)C(C2(CC)CC)CC)(CC)CC.CCc1cc(ccc1C=CC1=[C]C=C(C=C1)C(=O)[O-])C(=O)[O-].CCc1cc(ccc1C=Cc1cc(CC)c(c(c1)CC)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.pcu.cat1;5075416,0.444688,1.87982,3.30625,6.82543,8.62105,[Cu][Cu],"['CCC1C(CC)C2(C#N)CC(C1(C#N)C(C2(CC)CC)CC)(CC)CC', 'CCc1cc(ccc1C=CC1=[C]C=C(C=C1)C(=O)[O-])C(=O)[O-]', 'CCc1cc(ccc1C=Cc1cc(CC)c(c(c1)CC)C(=O)[O-])C(=O)[O-]']",3
hMOF-30467,BrC1C=C(C=C(C1=NN=C1C(Br)C=C(C=C1Br)C(=O)[O-])Br)C(=O)[O-].[C]C1=N[N]C([CH])(Br)C=C[N][C](Br)C2[C]=[C]C=C([CH]2)c2c(cc(C3=CC([C]([N]C=C1)Br)C=[C][C]3Br)c(C(=O)[O-])c2Br)C(=O)[O-].[C]C1=N[N]C([CH])(Br)[CH]C=N[C](Br)C2[C]=[C]C=C([CH]2)c2c(cc(C3=CC([C]([N]C=C1)Br)C=[C][C]3Br)c(C(=O)[O-])c2Br)C(=O)[O-].[Cu][Cu] MOFid-v1.sql,0.717412,1.67292,2.15895,2.83474,3.3135,[Cu][Cu],"['BrC1C=C(C=C(C1=NN=C1C(Br)C=C(C=C1Br)C(=O)[O-])Br)C(=O)[O-]', '[C]C1=N[N]C([CH])(Br)C=C[N][C](Br)C2[C]=[C]C=C([CH]2)c2c(cc(C3=CC([C]([N]C=C1)Br)C=[C][C]3Br)c(C(=O)[O-])c2Br)C(=O)[O-]', '[C]C1=N[N]C([CH])(Br)[CH]C=N[C](Br)C2[C]=[C]C=C([CH]2)c2c(cc(C3=CC([C]([N]C=C1)Br)C=[C][C]3Br)c(C(=O)[O-])c2Br)C(=O)[O-]']",3
hMOF-5074206,CCc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)CC)C(=O)[O-])CC.CCc1nccc(c1)C=[C]c1ccncc1.[CH2]C.[Cu][Cu] MOFid-v1.pcu.cat1;5074206,0.234523,1.16413,2.30814,8.02659,12.7736,[Cu][Cu],"['CCc1cc(C(=O)[O-])c(cc1C#Cc1ccc(c(c1)CC)C(=O)[O-])CC', 'CCc1nccc(c1)C=[C]c1ccncc1', '[CH2]C']",3
hMOF-37619,Fc1c(F)c(F)c2c(c1F)nc1c(n2)c(F)c(cc1)F.[Cu][Cu].[O-]C(=O)C1=Cc2c([C]=C1)cc(c1-c3c([C]=C(c21)F)cc(c(c3)C(=O)[O-])F)F.[O-]C(=O)c1c2ccccc2c(c2c1cccc2F)C(=O)[O-] MOFid-v1.pcu.cat0,0.903255,2.19879,3.11266,5.29127,6.45773,[Cu][Cu],"['Fc1c(F)c(F)c2c(c1F)nc1c(n2)c(F)c(cc1)F', '[O-]C(=O)C1=Cc2c([C]=C1)cc(c1-c3c([C]=C(c21)F)cc(c(c3)C(=O)[O-])F)F', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2F)C(=O)[O-]']",3
hMOF-35049,BrC1[C](Br)[C](C#CC(=O)[O-])C([C]([C]1C#CC(=O)[O-])Br)Br.BrOC(=O)c1c2[C]=[C]C(=Cc2c(c2c1C=C(Br)[C]=[C]2)C(=O)OBr)Br.N#Cc1cc(Br)c(c(c1Br)Br)C#N.[Cu][Cu] MOFid-v1.pcu.cat1,0.671614,1.56956,2.10284,2.71866,3.20485,[Cu][Cu],"['BrC1[C](Br)[C](C#CC(=O)[O-])C([C]([C]1C#CC(=O)[O-])Br)Br', 'BrOC(=O)c1c2[C]=[C]C(=Cc2c(c2c1C=C(Br)[C]=[C]2)C(=O)OBr)Br', 'N#Cc1cc(Br)c(c(c1Br)Br)C#N']",3
hMOF-5077096,CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(CC)c(cc1CC)C(=O)[O-])CC.CCc1cc2nccnc2cc1CC.[Cu][Cu].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.pcu.cat0;5077096,0.372155,1.24551,2.05597,4.54333,9.31741,[Cu][Cu],"['CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1cc(CC)c(cc1CC)C(=O)[O-])CC', 'CCc1cc2nccnc2cc1CC', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",3
hMOF-5074301,CCC1=C(C=CC(=[C]1)C(=O)[O-])N=Nc1cc(CC)c(cc1CC)C(=O)[O-].CCC1=CC(=C[C]=C1C(=O)[O-])C=C(c1cc(CC)c(c(c1)CC)C(=O)[O-])CC.CCc1cc(N=Nc2ccnc(c2CC)CC)cc(n1)CC.[Cu][Cu] MOFid-v1.pcu.cat1;5074301,0.735183,2.90469,4.55005,7.81366,10.2442,[Cu][Cu],"['CCC1=C(C=CC(=[C]1)C(=O)[O-])N=Nc1cc(CC)c(cc1CC)C(=O)[O-]', 'CCC1=CC(=C[C]=C1C(=O)[O-])C=C(c1cc(CC)c(c(c1)CC)C(=O)[O-])CC', 'CCc1cc(N=Nc2ccnc(c2CC)CC)cc(n1)CC']",3
hMOF-5079504,Cc1cc(C(=O)[O-])c(cc1N1[C]c2c(C)c(C)c3c4c2c(C1=O)c(C)cc4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C.Cc1nccc(c1)N1C(=O)[C]2C=C(C)C3=c4c2c(C1=O)c(C)cc4=[C]N([C]3)c1c(C)cncc1C.[Cu][Cu].[O-]C(=O)C1=C(C)C=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N([C]3)c1cc(C)c(cc1C)C(=O)[O-])C MOFid-v1.pcu.cat2;5079504,0.344701,1.42958,2.2128,6.11885,12.5381,[Cu][Cu],"['Cc1cc(C(=O)[O-])c(cc1N1[C]c2c(C)c(C)c3c4c2c(C1=O)c(C)cc4[C]N(C3=O)c1ccc(c(c1C)C)C(=O)[O-])C', 'Cc1nccc(c1)N1C(=O)[C]2C=C(C)C3=c4c2c(C1=O)c(C)cc4=[C]N([C]3)c1c(C)cncc1C', '[O-]C(=O)C1=C(C)C=C(C=[C]1)N1C(=O)c2ccc3c4c2c(C1=O)cc(c4C(=O)N([C]3)c1cc(C)c(cc1C)C(=O)[O-])C']",3
hMOF-31009,CCCc1cc(ccc1N=Nc1ccc(c(c1)CCC)C(=O)[O-])C(=O)[O-].CCCc1nccc(c1)N=Nc1c(CCC)c(CCC)nc(c1CCC)CCC.[Cu][Cu].[O-]C(=O)C(=CC(=O)[O-])CCC MOFid-v1.pcu.cat0,0.435609,1.46833,2.15523,4.89289,11.2851,[Cu][Cu],"['CCCc1cc(ccc1N=Nc1ccc(c(c1)CCC)C(=O)[O-])C(=O)[O-]', 'CCCc1nccc(c1)N=Nc1c(CCC)c(CCC)nc(c1CCC)CCC', '[O-]C(=O)C(=CC(=O)[O-])CCC']",3
hMOF-37614,CCCC1=C([C]=C2C(=C1CCC)C=[C]c1c2cc(CCC)c2c1cc(cc2)C(=O)[O-])C(=O)[O-].[CH2]CC.CCCc1ccc2c(c1)nc(cn2)CCC.[Cu][Cu] MOFid-v1.pcu.cat0,0.835887,2.61926,3.12598,5.34845,7.09426,[Cu][Cu],"['CCCC1=C([C]=C2C(=C1CCC)C=[C]c1c2cc(CCC)c2c1cc(cc2)C(=O)[O-])C(=O)[O-]', '[CH2]CC', 'CCCc1ccc2c(c1)nc(cn2)CCC']",3
hMOF-30255,CCC1=C(N=Nc2ccc(c(c2)CC)C(=O)[O-])C=CC(=[C]1)C(=O)[O-].CCC1=[C]C(=CC=C1N=Nc1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-].CCc1cnccc1N=Nc1c(CC)cncc1CC.[Cu][Cu] MOFid-v1.pcu.cat1,0.265018,1.34418,2.57172,7.44231,10.908,[Cu][Cu],"['CCC1=C(N=Nc2ccc(c(c2)CC)C(=O)[O-])C=CC(=[C]1)C(=O)[O-]', 'CCC1=[C]C(=CC=C1N=Nc1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-]', 'CCc1cnccc1N=Nc1c(CC)cncc1CC']",3
hMOF-5069894,Cc1ncc(c(c1)N=Nc1c(C)c(C)nc(c1C)C)C.[Cu][Cu].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])C)C.[O-]C(=O)c1ccc(cc1)N=Nc1cc(C)c(c(c1)C)C(=O)[O-] MOFid-v1.pcu.cat1;5069894,0.288771,1.23243,2.02668,4.42017,6.03025,[Cu][Cu],"['Cc1ncc(c(c1)N=Nc1c(C)c(C)nc(c1C)C)C', '[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])C)C', '[O-]C(=O)c1ccc(cc1)N=Nc1cc(C)c(c(c1)C)C(=O)[O-]']",3
hMOF-5067035,Oc1cc2c(cc1O)c(C(=O)[O-])c1c(c2C(=O)[O-])C(=[C]C=C1)O.Oc1cc2nc3ccccc3nc2cc1O.[Cu][Cu].[O-]C(=O)C12CC(O)C(C(C1O)O)(C(C2O)(O)O)C(=O)[O-] MOFid-v1.pcu.cat0;5067035,1.08119,1.96257,2.36908,2.8958,3.40364,[Cu][Cu],"['Oc1cc2c(cc1O)c(C(=O)[O-])c1c(c2C(=O)[O-])C(=[C]C=C1)O', 'Oc1cc2nc3ccccc3nc2cc1O', '[O-]C(=O)C12CC(O)C(C(C1O)O)(C(C2O)(O)O)C(=O)[O-]']",3
hMOF-5074906,Clc1nc(Cl)c2c(c1Cl)ccc1c2ccc2=CC=N[C]=c12.[Cu][Cu].[O-]C(=O)C1=C(Cl)[CH]C([C]=C1Cl)(Cl)C=[C]C1(Cl)C=C(Cl)C(=C([C]1Cl)Cl)C(=O)[O-].[O-]C(=O)C1=C(Cl)c2c([C]=[C]1)c(Cl)cc1c2ccc2c1C(=C(C=[C]2)C(=O)[O-])Cl MOFid-v1.pcu.cat1;5074906,0.872352,1.89441,2.29577,2.83286,3.24809,[Cu][Cu],"['Clc1nc(Cl)c2c(c1Cl)ccc1c2ccc2=CC=N[C]=c12', '[O-]C(=O)C1=C(Cl)[CH]C([C]=C1Cl)(Cl)C=[C]C1(Cl)C=C(Cl)C(=C([C]1Cl)Cl)C(=O)[O-]', '[O-]C(=O)C1=C(Cl)c2c([C]=[C]1)c(Cl)cc1c2ccc2c1C(=C(C=[C]2)C(=O)[O-])Cl']",3
hMOF-5073786,FC(=C(c1cc(F)c(c(c1F)F)C(=O)[O-])F)c1ccc(c(c1)F)C(=O)[O-].Fc1cncc(c1c1ccc(c(c1)F)c1c(F)cnc(c1F)F)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(cc1F)c1ccc(cc1)c1cc(F)c(cc1F)C(=O)[O-] MOFid-v1.pcu.cat2;5073786,0.434425,1.34163,2.26797,4.80869,7.22297,[Cu][Cu],"['FC(=C(c1cc(F)c(c(c1F)F)C(=O)[O-])F)c1ccc(c(c1)F)C(=O)[O-]', 'Fc1cncc(c1c1ccc(c(c1)F)c1c(F)cnc(c1F)F)F', '[O-]C(=O)c1cc(F)c(cc1F)c1ccc(cc1)c1cc(F)c(cc1F)C(=O)[O-]']",3
hMOF-36175,Oc1c(cc(c(c1O)C(=O)[O-])O)c1ccc(c(c1)O)C(=O)[O-].Oc1cnccc1c1ccnc(c1O)O.[Cu][Cu].[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)c(c4cc(c3O)C(=O)[O-])O MOFid-v1.pcu.cat1,0.416679,1.71076,2.98851,6.21969,7.74681,[Cu][Cu],"['Oc1c(cc(c(c1O)C(=O)[O-])O)c1ccc(c(c1)O)C(=O)[O-]', 'Oc1cnccc1c1ccnc(c1O)O', '[O-]C(=O)c1cc2cc(O)c3c4c2c(c1)c(O)c(c4cc(c3O)C(=O)[O-])O']",3
