MOF,MOFid,CO2_wc_001,CO2_wc_005,CO2_wc_01,CO2_wc_05,CO2_wc_25,metal_node,organic_linker,len_linkers
hMOF-5009979,FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)F)C(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,0.822317,1.81093,2.40152,5.84944,10.506,[Zn][O]([Zn])([Zn])[Zn],"['FC(=C(C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)F)C(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])F']",3
hMOF-5008296,CCC(=CC#CC(=O)[O-])C#CC(=O)[O-].CCC1=c2cc(CC)c3c4c2c([C]=C1C(=O)[O-])c(CC)c(c4cc(c3)C(=O)[O-])CC.CCc1cc2c(CC)c(cc3c2c2c1[C]=C(C=c2cc3)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.237367,1.35715,2.26637,6.62372,10.1959,[Zn][O]([Zn])([Zn])[Zn],"['CCC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'CCC1=c2cc(CC)c3c4c2c([C]=C1C(=O)[O-])c(CC)c(c4cc(c3)C(=O)[O-])CC', 'CCc1cc2c(CC)c(cc3c2c2c1[C]=C(C=c2cc3)C(=O)[O-])C(=O)[O-]']",3
hMOF-14809,CCC(=CC(=O)[O-])C(=CC(=O)[O-])CC.CCC(=CC(=O)[O-])C=CC(=O)[O-].CCc1c2cc(cc3c2c2c(c1CC)c(CC)c(cc2cc3)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.41304,1.33716,2.25339,3.86574,5.3909,[Zn][O]([Zn])([Zn])[Zn],"['CCC(=CC(=O)[O-])C(=CC(=O)[O-])CC', 'CCC(=CC(=O)[O-])C=CC(=O)[O-]', 'CCc1c2cc(cc3c2c2c(c1CC)c(CC)c(cc2cc3)C(=O)[O-])C(=O)[O-]']",3
hMOF-5012385,[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-].[O-]C(=O)c1c(F)c(F)c2c(c1F)cc(c(c2F)C(=O)[O-])F.[O-]C(=O)c1cc(F)c2c(c1)cc(c(c2F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.338432,1.51944,2.62107,6.04615,9.49865,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C(F)C(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)c1c(F)c(F)c2c(c1F)cc(c(c2F)C(=O)[O-])F', '[O-]C(=O)c1cc(F)c2c(c1)cc(c(c2F)C(=O)[O-])F']",3
hMOF-3713,Fc1cc(C(=O)[O-])c(c(c1N=Nc1cc(F)c(c(c1)F)C(=O)[O-])F)F.[O-]C(=O)C#Cc1cc(F)c(c(c1)F)C#CC(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1F)F)N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.492604,1.31206,2.03807,5.31281,9.565,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(c(c1N=Nc1cc(F)c(c(c1)F)C(=O)[O-])F)F', '[O-]C(=O)C#Cc1cc(F)c(c(c1)F)C#CC(=O)[O-]', '[O-]C(=O)c1cc(F)c(c(c1F)F)N=Nc1c(F)c(F)c(c(c1F)F)C(=O)[O-]']",3
hMOF-5015257,[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)c1cc2c(Cl)cc3c4c2c(c1)c(Cl)c(c4c(c(c3)C(=O)[O-])Cl)Cl.[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5015257,0.397793,1.65517,2.59988,4.78823,6.58699,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)c1cc2c(Cl)cc3c4c2c(c1)c(Cl)c(c4c(c(c3)C(=O)[O-])Cl)Cl', '[O-]C(=O)c1cc2cc(Cl)c3c4c2c(c1)c(Cl)c(c4cc(c3)C(=O)[O-])Cl']",3
hMOF-13554,FOC(=O)C1=C(F)C(=[C]C2=C1[C]=C(F)C1=CC(=C([C]=C21)C(=O)[O-])F)F.[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2F)C(=O)[O-])F.[O-]C(=O)c1ccc2c(c1F)ccc(c2F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,1.09656,2.59153,3.50183,5.99623,7.7548,[Zn][O]([Zn])([Zn])[Zn],"['FOC(=O)C1=C(F)C(=[C]C2=C1[C]=C(F)C1=CC(=C([C]=C21)C(=O)[O-])F)F', '[O-]C(=O)c1cc(F)c2c(c1)c(F)c(c(c2F)C(=O)[O-])F', '[O-]C(=O)c1ccc2c(c1F)ccc(c2F)C(=O)[O-]']",3
hMOF-5008250,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])F.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,0.367099,1.27901,2.21081,4.349,6.02022,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC=CC#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)cc(c4cc(c3)C(=O)[O-])F', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3F)C(=O)[O-])F']",3
hMOF-10986,FC(=[C]C(=O)[O-])C(=[C]C(=O)[O-])F.FOC(=O)c1ccc(c2c1[C]=C(F)C(=C2)F)C(=O)[O-].[O-]C(=O)[C]=CC(=[C]C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,1.61674,2.21961,3.15717,4.42451,5.56005,[Zn][O]([Zn])([Zn])[Zn],"['FC(=[C]C(=O)[O-])C(=[C]C(=O)[O-])F', 'FOC(=O)c1ccc(c2c1[C]=C(F)C(=C2)F)C(=O)[O-]', '[O-]C(=O)[C]=CC(=[C]C(=O)[O-])F']",3
hMOF-4611,FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.970188,1.97534,2.91056,3.97893,5.05393,[Zn][O]([Zn])([Zn])[Zn],"['FC(=C(C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]']",3
hMOF-5023043,FC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].Fc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(F)c(c(c1F)F)C(=O)[O-])F)F.[O-]C(=O)c1ccc(c2c1CC2(F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5023043,0.388108,1.05994,2.0707,4.93362,7.5779,[Zn][O]([Zn])([Zn])[Zn],"['FC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', 'Fc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1cc(F)c(c(c1F)F)C(=O)[O-])F)F', '[O-]C(=O)c1ccc(c2c1CC2(F)F)C(=O)[O-]']",3
hMOF-5014727,N=NC(=CC=CC(=O)[O-])C(=O)[O-].N=NC12C3C4(C1C1(C2(C3(C41)N=N)C(=O)[O-])N=N)C(=O)[O-].N=NC1=C(C(=O)[O-])N2[N](C(=C1)C(=O)[O-])(N2)[NH].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014727,0.854074,1.92912,2.37198,2.99548,3.20943,[Zn][O]([Zn])([Zn])[Zn],"['N=NC(=CC=CC(=O)[O-])C(=O)[O-]', 'N=NC12C3C4(C1C1(C2(C3(C41)N=N)C(=O)[O-])N=N)C(=O)[O-]', 'N=NC1=C(C(=O)[O-])N2[N](C(=C1)C(=O)[O-])(N2)[NH]']",3
hMOF-5008390,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].BrC1=[C]c2c(C3=[C]C(=C(C(=C13)Br)Br)C(=O)[O-])ccc1c2cc(C(=O)[O-])c(c1Br)Br.[O-]C(=O)C1=Cc2c([C]=C1)ccc1-c3c([C]=[C]c21)c(Br)c(c(c3)C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2,1.243,1.74523,2.01178,2.34409,2.53379,[Zn][O]([Zn])([Zn])[Zn],"['BrC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'BrC1=[C]c2c(C3=[C]C(=C(C(=C13)Br)Br)C(=O)[O-])ccc1c2cc(C(=O)[O-])c(c1Br)Br', '[O-]C(=O)C1=Cc2c([C]=C1)ccc1-c3c([C]=[C]c21)c(Br)c(c(c3)C(=O)[O-])Br']",3
hMOF-5031266,Fc1cc(ccc1N1C(=O)C2=C(F)[C]=c3c4c2c(C1=O)c(F)c(c4c1c2c3[C]=C(F)C3=c2c(c(c1)F)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])F.[O-]C(=O)C=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.UNKNOWN.cat0;5031266,0.852829,2.53895,3.4884,5.26937,6.48501,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(ccc1N1C(=O)C2=C(F)[C]=c3c4c2c(C1=O)c(F)c(c4c1c2c3[C]=C(F)C3=c2c(c(c1)F)C(=O)N(C3=O)c1ccc(c(c1F)F)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C=C(C(=O)[O-])F', '[O-]C(=O)C=C(C(=O)[O-])F']",3
hMOF-11256,Cc1ccc2c(c1)c(cc(c2C(=O)[O-])C)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(C)c(c(c2)C(=O)[O-])C.[O-]C(=O)c1ccc2c(c1C)c(C)c(c(c2C)C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.37848,1.41129,2.00199,3.72141,4.95893,[Zn][O]([Zn])([Zn])[Zn],"['Cc1ccc2c(c1)c(cc(c2C(=O)[O-])C)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c(C)c(c(c2)C(=O)[O-])C', '[O-]C(=O)c1ccc2c(c1C)c(C)c(c(c2C)C(=O)[O-])C']",3
hMOF-5031308,OC(=C(C(=O)[O-])O)C(=O)[O-].OOC1=C2C=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)O)C(=O)[O-])OO)ccc4=c1c2=C3C(=C[C]3c2c(cc1O)C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-])O.[O-]C(=O)C=C(C(=O)[O-])O.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5031308,0.35105,1.18857,2.21868,4.50023,5.93013,[Zn][O]([Zn])([Zn])[Zn],"['OC(=C(C(=O)[O-])O)C(=O)[O-]', 'OOC1=C2C=C[C]3c4c2c(=C(N1C1=[C]C=C(C(=[C]1)O)C(=O)[O-])OO)ccc4=c1c2=C3C(=C[C]3c2c(cc1O)C(=O)N(C3=O)c1cc(O)c(c(c1)O)C(=O)[O-])O', '[O-]C(=O)C=C(C(=O)[O-])O']",3
hMOF-5020045,CC(=Cc1cc(C)c(c(c1C)C)C(=O)[O-])c1c(C)cc(c(c1C)C)C(=O)[O-].CC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])C.CC1Cc2c1c(cc(c2C(=O)[O-])C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5020045,0.348213,1.28203,2.1397,3.79475,5.1628,[Zn][O]([Zn])([Zn])[Zn],"['CC(=Cc1cc(C)c(c(c1C)C)C(=O)[O-])c1c(C)cc(c(c1C)C)C(=O)[O-]', 'CC1Cc2c1c(C(=O)[O-])c(cc2C(=O)[O-])C', 'CC1Cc2c1c(cc(c2C(=O)[O-])C)C(=O)[O-]']",3
hMOF-12458,[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-].ClO[C](c1c2[C]=CC=Cc2c(c2=C(C=C([C]=c12)Cl)Cl)C(=O)[O-])OCl.ClOC(=O)c1cc(Cl)c(c2c1[C]=CC(=C2)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.UNKNOWN,0.621219,1.41419,2.06245,2.93981,3.19596,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-]', 'ClO[C](c1c2[C]=CC=Cc2c(c2=C(C=C([C]=c12)Cl)Cl)C(=O)[O-])OCl', 'ClOC(=O)c1cc(Cl)c(c2c1[C]=CC(=C2)Cl)C(=O)[O-]']",3
hMOF-13564,[O-]C(=O)C1=CC(=c2c(=[C]1)c1[C]=CC(=C(c1cc2Cl)C(=O)[O-])Cl)Cl.[O-]C(=O)c1cc(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)C(=O)[O-].[O-]C(=O)c1cc2cc(Cl)c(c(c2cc1Cl)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.636203,1.52938,2.24333,3.9766,5.06735,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C1=CC(=c2c(=[C]1)c1[C]=CC(=C(c1cc2Cl)C(=O)[O-])Cl)Cl', '[O-]C(=O)c1cc(Cl)c2c(c1Cl)c(Cl)cc(c2Cl)C(=O)[O-]', '[O-]C(=O)c1cc2cc(Cl)c(c(c2cc1Cl)Cl)C(=O)[O-]']",3
hMOF-12211,Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1O)O.[O-]C(=O)C=CC=C(C(=O)[O-])O.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.461577,1.34544,2.02772,3.46657,4.61251,[Zn][O]([Zn])([Zn])[Zn],"['Oc1cc(O)c2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])ccc(c1O)O', '[O-]C(=O)C=CC=C(C(=O)[O-])O', '[O-]C(=O)C=CC=CC(=O)[O-]']",3
hMOF-5009333,Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-].[O-]C(=O)C12C(C)C(C)C(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-].[O-]C(=O)c1cc(C)c(cc1C)c1ccc(c(c1C)C)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.361143,1.48276,2.54039,5.12445,7.48617,[Zn][O]([Zn])([Zn])[Zn],"['Cc1cc(ccc1c1ccc(c(c1)C)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12C(C)C(C)C(C(C1C)(C)C)(C(C2C)(C)C)C(=O)[O-]', '[O-]C(=O)c1cc(C)c(cc1C)c1ccc(c(c1C)C)C(=O)[O-]']",3
hMOF-5029225,[O-]C(=O)C12CC(F)(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-].[O-]C(=O)C12CC(F)C(C(C1)(F)F)(CC2F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5029225,0.703016,1.6631,2.15,4.25759,6.78771,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12CC(F)(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-]', '[O-]C(=O)C12CC(F)C(C(C1)(F)F)(CC2F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2cc(F)c3c4c2c(C1=O)c(F)c(c4C(=O)N(C3=O)c1c(F)cc(c(c1F)F)C(=O)[O-])F']",3
hMOF-5010535,[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2F)F)C(=O)[O-].[O-]C(=O)c1cc2c(F)cc3c4c2c(c1F)ccc4cc(c3F)C(=O)[O-].[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)ccc4c(c(c3F)C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,1.08411,2.59822,3.70336,6.89561,8.51368,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12CC(F)C(C(C1)(F)F)(C(C2F)F)C(=O)[O-]', '[O-]C(=O)c1cc2c(F)cc3c4c2c(c1F)ccc4cc(c3F)C(=O)[O-]', '[O-]C(=O)c1cc2cc(F)c3c4c2c(c1F)ccc4c(c(c3F)C(=O)[O-])F']",3
hMOF-5013941,[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])N)N.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N.[O-]C(=O)c1cc(N)c(c2c1CC2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5013941,1.03762,1.83158,2.21983,2.86593,3.24865,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3C4C1C1(C2(C3C41C(=O)[O-])N)N', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])N)N)N', '[O-]C(=O)c1cc(N)c(c2c1CC2)C(=O)[O-]']",3
hMOF-5013615,[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F.[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5013615,1.85301,3.20241,4.06067,4.31403,4.59513,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])F)F)F', '[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]']",3
hMOF-5012832,[O-]C(=O)C#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-].[O-]C(=O)c1cc2c3c(F)cc4c(c3cc(c2c(c1F)F)F)c(F)c(cc4F)C(=O)[O-].[O-]C(=O)c1cc2c3c(F)cc4c(c3ccc2c(c1F)F)c(F)c(c(c4)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5012832,0.471412,1.66634,2.49331,5.75236,9.83364,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12CC(F)C(C(C1F)(F)F)(C(C2(F)F)(F)F)C#CC(=O)[O-]', '[O-]C(=O)c1cc2c3c(F)cc4c(c3cc(c2c(c1F)F)F)c(F)c(cc4F)C(=O)[O-]', '[O-]C(=O)c1cc2c3c(F)cc4c(c3ccc2c(c1F)F)c(F)c(c(c4)F)C(=O)[O-]']",3
hMOF-5010123,[O-]C(=O)C12CC(F)(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-].[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)(F)F)C(=O)[O-].[O-]C(=O)C=CC(=CC(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0,0.759405,1.72105,2.24086,4.20606,8.71041,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12CC(F)(F)C(C(C1F)F)(C(C2F)F)C(=O)[O-]', '[O-]C(=O)C12CC(F)C(C(C1F)F)(C(C2F)(F)F)C(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])F']",3
hMOF-11389,Fc1c(F)cc2c(c1F)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[O-]C(=O)c1c2ccc(c(c2c(c2c1cccc2F)C(=O)[O-])F)F.[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,1.26731,2.13726,2.47907,3.24567,3.5745,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(F)cc2c(c1F)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1', '[O-]C(=O)c1c2ccc(c(c2c(c2c1cccc2F)C(=O)[O-])F)F', '[O-]C(=O)c1cc(F)c(c(c1F)F)C(=O)[O-]']",3
hMOF-3888,Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F.Fc1cc(C(=O)[O-])c(cc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])F.Fc1cc(ccc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,1.19113,2.94651,3.66077,5.98622,7.34069,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(C#Cc2ccc(c(c2)F)C(=O)[O-])cc(c(c1F)C(=O)[O-])F', 'Fc1cc(C(=O)[O-])c(cc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])F', 'Fc1cc(ccc1N=Nc1cc(F)c(c(c1F)F)C(=O)[O-])C(=O)[O-]']",3
hMOF-5006276,ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].ClC1Cc2c1c(cc(c2C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1C(Cl)C2Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.554574,1.46367,2.19809,3.72166,5.31823,[Zn][O]([Zn])([Zn])[Zn],"['ClC(=CC#CC(=O)[O-])C#CC(=O)[O-]', 'ClC1Cc2c1c(cc(c2C(=O)[O-])Cl)C(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c2c1C(Cl)C2Cl)C(=O)[O-]']",3
hMOF-10076,[O-]C(=O)c1cc(Cl)c2c(c1Cl)ccc(c2Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c(Cl)cc(c2Cl)C(=O)[O-].[O-]C(=O)c1ccc2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1,0.247109,1.15687,2.09407,4.74536,6.71637,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)c1cc(Cl)c2c(c1Cl)ccc(c2Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c(Cl)cc(c2Cl)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1Cl)cc(c(c2Cl)C(=O)[O-])Cl']",3
hMOF-5015980,[O-]C(=O)C12C(F)CC(C(C1F)(F)F)([CH]C2(F)F)C(=O)[O-].[O-]C(=O)C12C3[C]4C2(C2(C1C3(C42C(=O)[O-])F)F)F.[O-]C(=O)C12CC(F)C(C(C1)F)(C(C2)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5015980,3.34932,3.59725,3.59725,3.59725,3.59725,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C(F)CC(C(C1F)(F)F)([CH]C2(F)F)C(=O)[O-]', '[O-]C(=O)C12C3[C]4C2(C2(C1C3(C42C(=O)[O-])F)F)F', '[O-]C(=O)C12CC(F)C(C(C1)F)(C(C2)F)C(=O)[O-]']",3
hMOF-5014921,[O-]C(=O)C12C3(F)C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F.[O-]C(=O)c1cc(F)c2c(c1)c(F)cc(c2)C(=O)[O-].[O-]C(=O)c1cc2ccc(c(c2cc1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5014921,0.964013,2.57178,3.18979,4.52131,5.98358,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C12C3(F)C4C1(F)C1(C2(C3(C41C(=O)[O-])F)F)F', '[O-]C(=O)c1cc(F)c2c(c1)c(F)cc(c2)C(=O)[O-]', '[O-]C(=O)c1cc2ccc(c(c2cc1F)F)C(=O)[O-]']",3
hMOF-1587,Fc1c(F)c(ccc1c1c(F)cc(c(c1F)F)C(=O)[O-])c1c(F)cc(c(c1F)F)C(=O)[O-].Fc1cc(cc(c1c1cc(F)c(c(c1F)F)c1cc(F)c(cc1F)C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C#Cc1cc(F)c(c(c1F)F)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,0.52212,1.68324,2.68545,5.35638,6.95436,[Zn][O]([Zn])([Zn])[Zn],"['Fc1c(F)c(ccc1c1c(F)cc(c(c1F)F)C(=O)[O-])c1c(F)cc(c(c1F)F)C(=O)[O-]', 'Fc1cc(cc(c1c1cc(F)c(c(c1F)F)c1cc(F)c(cc1F)C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)C#Cc1cc(F)c(c(c1F)F)C#CC(=O)[O-]']",3
hMOF-10699,Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F.[O-]C(=O)c1c(F)cc(c(c1F)F)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat3,0.50654,1.62197,2.30492,4.82812,6.68757,[Zn][O]([Zn])([Zn])[Zn],"['Fc1cc(C(=O)[O-])c(cc1C#Cc1cc(F)c(c(c1F)F)C(=O)[O-])F', '[O-]C(=O)c1c(F)cc(c(c1F)F)C#Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1F)F)C(=O)[O-]']",3
hMOF-5019407,[O-]C(=O)C#CC12C3C4C1(Cl)C1(C2(C3(C41C#CC(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C12C3(Cl)C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl.[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5019407,1.33316,2.41444,3.05102,3.7678,4.64945,[Zn][O]([Zn])([Zn])[Zn],"['[O-]C(=O)C#CC12C3C4C1(Cl)C1(C2(C3(C41C#CC(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C12C3(Cl)C4C2(C2(C1(C3C42C(=O)[O-])Cl)Cl)Cl', '[O-]C(=O)C12C3C4C2(C2(C1C3(C42C(=O)[O-])Cl)Cl)Cl']",3
